Name=Ipr-low (1)
X=Bias V, V
Y=Ipr-low, nA
-1,075; -49,99
-1,063; -49,99
-1,051; -49,99
-1,039; -49,99
-1,027; -49,99
-1,015; -49,99
-1,003; -49,99
-0,991; -49,99
-0,979; -49,99
-0,967; -49,99
-0,9549; -49,99
-0,9429; -49,99
-0,9309; -49,99
-0,9189; -49,99
-0,9069; -49,99
-0,8949; -49,99
-0,8829; -49,99
-0,8709; -49,99
-0,8589; -49,99
-0,8468; -49,99
-0,8348; -49,99
-0,8228; -49,99
-0,8108; -49,99
-0,7988; -49,99
-0,7868; -49,99
-0,7748; -49,99
-0,7628; -49,99
-0,7507; -49,99
-0,7387; -49,99
-0,7267; -49,99
-0,7147; -49,99
-0,7027; -49,99
-0,6907; -49,99
-0,6787; -49,99
-0,6667; -49,99
-0,6546; -49,99
-0,6426; -49,99
-0,6306; -49,99
-0,6186; -49,99
-0,6066; -49,99
-0,5946; -49,99
-0,5826; -49,99
-0,5706; -49,99
-0,5586; -49,99
-0,5465; -49,99
-0,5345; -49,99
-0,5225; -49,99
-0,5105; -49,99
-0,4985; -49,99
-0,4865; -49,99
-0,4745; -49,99
-0,4625; -49,99
-0,4504; -49,99
-0,4384; -49,99
-0,4264; -49,99
-0,4144; -49,99
-0,4024; -49,99
-0,3904; -49,99
-0,3784; -49,99
-0,3664; -49,99
-0,3544; -49,99
-0,3423; -49,99
-0,3303; -49,99
-0,3183; -49,99
-0,3063; -49,99
-0,2943; -49,99
-0,2823; -49,99
-0,2703; -49,99
-0,2583; -49,99
-0,2462; -49,99
-0,2342; -49,99
-0,2222; -49,99
-0,2102; -49,99
-0,1982; -49,99
-0,1862; -49,99
-0,1742; -49,99
-0,1622; -49,99
-0,1501; -49,99
-0,1381; -49,99
-0,1261; -49,99
-0,1141; -49,99
-0,1021; -49,99
-0,09009; -49,26
-0,07808; -40,63
-0,06607; -32,52
-0,05405; -25,11
-0,04204; -18,43
-0,03003; -11,86
-0,01802; -5,825
-0,006006; -0,5204
0,006006; 5,468
0,01802; 10,96
0,03003; 16,75
0,04204; 22,46
0,05405; 28,81
0,06607; 35,09
0,07808; 42,53
0,09009; 49,48
0,1021; 50,02
0,1141; 50,02
0,1261; 50,02
0,1381; 50,02
0,1501; 50,02
0,1622; 50,02
0,1742; 50,02
0,1862; 50,02
0,1982; 50,02
0,2102; 50,02
0,2222; 50,02
0,2342; 50,02
0,2462; 50,02
0,2583; 50,02
0,2703; 50,02
0,2823; 50,02
0,2943; 50,02
0,3063; 50,02
0,3183; 50,02
0,3303; 50,02
0,3423; 50,02
0,3544; 50,02
0,3664; 50,02
0,3784; 50,02
0,3904; 50,02
0,4024; 50,02
0,4144; 50,02
0,4264; 50,02
0,4384; 50,02
0,4504; 50,02
0,4625; 50,02
0,4745; 50,02
0,4865; 50,02
0,4985; 50,02
0,5105; 50,02
0,5225; 50,02
0,5345; 50,02
0,5465; 50,02
0,5586; 50,02
0,5706; 50,02
0,5826; 50,02
0,5946; 50,02
0,6066; 50,02
0,6186; 50,02
0,6306; 50,02
0,6426; 50,02
0,6546; 50,02
0,6667; 50,02
0,6787; 50,02
0,6907; 50,02
0,7027; 50,02
0,7147; 50,02
0,7267; 50,02
0,7387; 50,02
0,7507; 50,02
0,7628; 50,02
0,7748; 50,02
0,7868; 50,02
0,7988; 50,02
0,8108; 50,02
0,8228; 50,02
0,8348; 50,02
0,8468; 50,02
0,8588; 50,02
0,8709; 50,02
0,8829; 50,02
0,8949; 50,02
0,9069; 50,02
0,9189; 50,02
0,9309; 50,02
0,9429; 50,02
0,9549; 50,02
0,967; 50,02
0,979; 50,02
0,991; 50,02
1,003; 50,02
1,015; 50,02
1,027; 50,02
1,039; 50,02
1,051; 50,02
1,063; 50,02
1,075; 50,02
1,087; 50,02
1,099; 50,02
1,111; 50,02
1,123; 50,02
1,135; 50,02
1,147; 50,02
1,159; 50,02
1,171; 50,02
1,183; 50,02
1,195; 50,02
1,207; 50,02
1,219; 50,02
1,231; 50,02
1,243; 50,02
1,255; 50,02
1,267; 50,02
1,279; 50,02
1,291; 50,02
1,303; 50,02
1,315; 50,02
1,327; 50,02
1,339; 50,02
1,351; 50,02
1,363; 50,02
1,375; 50,02
1,387; 50,02
1,399; 50,02
1,411; 50,02
1,423; 50,02
1,435; 50,02
1,447; 50,02
1,459; 50,02
1,471; 50,02
1,483; 50,02
1,495; 50,02
1,507; 50,02
1,52; 50,02
1,532; 50,02
1,544; 50,02
1,556; 50,02
1,568; 50,02
1,58; 50,02
1,592; 50,02
1,604; 50,02
1,616; 50,02
1,628; 50,02
1,64; 50,02
1,652; 50,02
1,664; 50,02
1,676; 50,02
1,688; 50,02
1,7; 50,02
1,712; 50,02
1,724; 50,02
1,736; 50,02
1,748; 50,02
1,76; 50,02
1,772; 50,02
1,784; 50,02
1,796; 50,02
1,808; 50,02
1,82; 50,02
1,832; 50,02
1,844; 50,02
1,856; 50,02
1,868; 50,02
1,88; 50,02
1,892; 50,02
1,904; 50,02
1,916; 50,02
1,928; 50,02
1,94; 50,02
1,952; 50,02
1,964; 50,02
1,976; 50,02
1,988; 50,02
2; 50,02
2,012; 50,02
2,024; 50,02
2,036; 50,02
2,048; 50,02
2,06; 50,02
2,072; 50,02
2,084; 50,02
2,096; 50,02
2,108; 50,02
2,12; 50,02
2,132; 50,02
2,144; 50,02
2,156; 50,02
2,168; 50,02
2,18; 50,02
2,192; 50,02
2,204; 50,02
2,216; 50,02
2,228; 50,02
2,24; 50,02
2,252; 50,02
2,264; 50,02
2,276; 50,02
2,288; 50,02
2,3; 50,02
2,312; 50,02
2,324; 50,02
2,336; 50,02
2,348; 50,02
2,36; 50,02
2,372; 50,02
2,384; 50,02
2,396; 50,02
2,408; 50,02
2,42; 50,02
2,432; 50,02
2,444; 50,02
2,456; 50,02
2,468; 50,02
2,48; 50,02
2,492; 50,02
2,504; 50,02
2,516; 50,02
2,529; 50,02
2,541; 50,02
2,553; 50,02
2,565; 50,02
2,577; 50,02
2,589; 50,02
2,601; 50,02
2,613; 50,02
2,625; 50,02
2,637; 50,02
2,649; 50,02
2,661; 50,02
2,673; 50,02
2,685; 50,02
2,697; 50,02
2,709; 50,02
2,721; 50,02
2,733; 50,02
2,745; 50,02
2,757; 50,02
2,769; 50,02
2,781; 50,02
2,793; 50,02
2,805; 50,02
2,817; 50,02
2,829; 50,02
2,841; 50,02
2,853; 50,02
2,865; 50,02
2,877; 50,02
2,889; 50,02
2,901; 50,02
2,913; 50,02
2,925; 50,02
2,937; 50,02
2,949; 50,02
2,961; 50,02
2,973; 50,02
2,985; 50,02
2,997; 50,02
3,009; 50,02
3,021; 50,02
3,033; 50,02
3,045; 50,02
3,057; 50,02
3,069; 50,02
3,081; 50,02
3,093; 50,02
3,105; 50,02
3,117; 50,02
3,129; 50,02
3,141; 50,02
3,153; 50,02
3,165; 50,02
3,177; 50,02
3,189; 50,02
3,201; 50,02
3,213; 50,02
3,225; 50,02
3,237; 50,02
3,249; 50,02
3,261; 50,02
3,273; 50,02
3,285; 50,02
3,297; 50,02
3,309; 50,02
3,321; 50,02
3,333; 50,02
3,345; 50,02
3,357; 50,02
3,369; 50,02
3,381; 50,02
3,393; 50,02
3,405; 50,02
3,417; 50,02
3,429; 50,02
3,441; 50,02
3,453; 50,02
3,465; 50,02
3,477; 50,02
3,489; 50,02
3,501; 50,02
3,513; 50,02
3,525; 50,02
3,538; 50,02
3,55; 50,02
3,562; 50,02
3,574; 50,02
3,586; 50,02
3,598; 50,02
3,61; 50,02
3,622; 50,02
3,634; 50,02
3,646; 50,02
3,658; 50,02
3,67; 50,02
3,682; 50,02
3,694; 50,02
3,706; 50,02
3,718; 50,02
3,73; 50,02
3,742; 50,02
3,754; 50,02
3,766; 50,02
3,778; 50,02
3,79; 50,02
3,802; 50,02
3,814; 50,02
3,826; 50,02
3,838; 50,02
3,85; 50,02
3,862; 50,02
3,874; 50,02
3,886; 50,02
3,898; 50,02
3,91; 50,02
3,922; 50,02
3,934; 50,02
3,946; 50,02
3,958; 50,02
3,97; 50,02
3,982; 50,02
3,994; 50,02
4,006; 50,02
4,018; 50,02
4,03; 50,02
4,042; 50,02
4,054; 50,02
4,066; 50,02
4,078; 50,02
4,09; 50,02
4,102; 50,02
4,114; 50,02
4,126; 50,02
4,138; 50,02
4,15; 50,02
4,162; 50,02
4,174; 50,02
4,186; 50,02
4,198; 50,02
4,21; 50,02
4,222; 50,02
4,234; 50,02
4,246; 50,02
4,258; 50,02
4,27; 50,02
4,282; 50,02
4,294; 50,02
4,306; 50,02
4,318; 50,02
4,33; 50,02
4,342; 50,02
4,354; 50,02
4,366; 50,02
4,378; 50,02
4,39; 50,02
4,402; 50,02
4,414; 50,02
4,426; 50,02
4,438; 50,02
4,45; 50,02
4,462; 50,02
4,474; 50,02
4,486; 50,02
4,498; 50,02
4,51; 50,02
4,522; 50,02
4,534; 50,02
4,546; 50,02
4,559; 50,02
4,571; 50,02
4,583; 50,02
4,595; 50,02
4,607; 50,02
4,619; 50,02
4,631; 50,02
4,643; 50,02
4,655; 50,02
4,667; 50,02
4,679; 50,02
4,691; 50,02
4,703; 50,02
4,715; 50,02
4,727; 50,02
4,739; 50,02
4,751; 50,02
4,763; 50,02
4,775; 50,02
4,787; 50,02
4,799; 50,02
4,811; 50,02
4,823; 50,02
4,835; 50,02
4,847; 50,02
4,859; 50,02
4,871; 50,02
4,883; 50,02
4,895; 50,02
4,907; 50,02
4,919; 50,02
4,931; 50,02
4,943; 50,02
4,955; 50,02
4,967; 50,02
4,979; 50,02
4,991; 50,02
5,003; 50,02
5,015; 50,02
5,027; 50,02
5,039; 50,02
5,051; 50,02
5,063; 50,02
5,075; 50,02
5,087; 50,02
5,099; 50,02
5,111; 50,02
5,123; 50,02
5,135; 50,02
5,147; 50,02
5,159; 50,02
5,171; 50,02
5,183; 50,02
5,195; 50,02
5,207; 50,02
5,219; 50,02
5,231; 50,02
5,243; 50,02
5,255; 50,02
5,267; 50,02
5,279; 50,02
5,291; 50,02
5,303; 50,02
5,315; 50,02
5,327; 50,02
5,339; 50,02
5,351; 50,02
5,363; 50,02
5,375; 50,02
5,387; 50,02
5,399; 50,02
5,411; 50,02
5,423; 50,02
5,435; 50,02
5,447; 50,02
5,459; 50,02
5,471; 50,02
5,483; 50,02
5,495; 50,02
5,507; 50,02
5,519; 50,02
5,531; 50,02
5,543; 50,02
5,555; 50,02
5,568; 50,02
5,58; 50,02
5,592; 50,02
5,604; 50,02
5,616; 50,02
5,628; 50,02
5,64; 50,02
5,652; 50,02
5,664; 50,02
5,676; 50,02
5,688; 50,02
5,7; 50,02
5,712; 50,02
5,724; 50,02
5,736; 50,02
5,748; 50,02
5,76; 50,02
5,772; 50,02
5,784; 50,02
5,796; 50,02
5,808; 50,02
5,82; 50,02
5,832; 50,02
5,844; 50,02
5,856; 50,02
5,868; 50,02
5,88; 50,02
5,892; 50,02
5,904; 50,02
5,916; 50,02
5,928; 50,02
5,94; 50,02
5,952; 50,02
5,964; 50,02
5,976; 50,02
5,988; 50,02
6; 50,02
