Name=Ipr-low (1)
X=Bias V, V
Y=Ipr-low, nA
-0,3274; -42,64
-0,3254; -42,65
-0,3234; -43,25
-0,3214; -42,02
-0,3193; -42,54
-0,3173; -41,18
-0,3153; -41,38
-0,3133; -41,06
-0,3113; -40,82
-0,3093; -40,48
-0,3073; -39,3
-0,3053; -39,33
-0,3033; -38,46
-0,3013; -38,1
-0,2993; -38,31
-0,2973; -37,95
-0,2953; -37,86
-0,2933; -37,35
-0,2913; -37,25
-0,2893; -38,42
-0,2873; -36,84
-0,2853; -36,21
-0,2833; -35,64
-0,2813; -35,63
-0,2793; -35
-0,2773; -34,38
-0,2753; -34,11
-0,2733; -33,91
-0,2713; -34,15
-0,2693; -33,51
-0,2673; -32,51
-0,2653; -32,74
-0,2633; -33,85
-0,2613; -33,62
-0,2593; -33,7
-0,2573; -32,75
-0,2553; -32,21
-0,2533; -31,97
-0,2513; -31,6
-0,2493; -30,88
-0,2473; -30,7
-0,2453; -30,84
-0,2433; -30,29
-0,2413; -30,39
-0,2393; -30,63
-0,2373; -30,15
-0,2353; -30,59
-0,2333; -29,6
-0,2313; -28,58
-0,2293; -27,87
-0,2272; -27,5
-0,2252; -27,59
-0,2232; -26,84
-0,2212; -25,94
-0,2192; -25
-0,2172; -24,84
-0,2152; -24,44
-0,2132; -23,76
-0,2112; -23,7
-0,2092; -23,59
-0,2072; -22,71
-0,2052; -23,93
-0,2032; -23,71
-0,2012; -24,03
-0,1992; -23,93
-0,1972; -23,47
-0,1952; -23,3
-0,1932; -22,79
-0,1912; -22,66
-0,1892; -21,95
-0,1872; -22,2
-0,1852; -21,79
-0,1832; -21,83
-0,1812; -21,79
-0,1792; -21,33
-0,1772; -21,62
-0,1752; -21,45
-0,1732; -21,02
-0,1712; -20,85
-0,1692; -20,62
-0,1672; -20,7
-0,1652; -20,1
-0,1632; -19,44
-0,1612; -18,66
-0,1592; -18,44
-0,1572; -18,08
-0,1552; -17,48
-0,1532; -17,41
-0,1512; -17,24
-0,1492; -17,42
-0,1472; -17,82
-0,1452; -17,79
-0,1432; -17,12
-0,1412; -16,97
-0,1392; -16,42
-0,1371; -15,97
-0,1351; -15,56
-0,1331; -15,49
-0,1311; -14,89
-0,1291; -14,71
-0,1271; -14,48
-0,1251; -14,4
-0,1231; -14,53
-0,1211; -14,14
-0,1191; -14,06
-0,1171; -14,18
-0,1151; -13,68
-0,1131; -13,52
-0,1111; -13,29
-0,1091; -13,17
-0,1071; -12,9
-0,1051; -12,5
-0,1031; -12,27
-0,1011; -12,2
-0,09911; -11,78
-0,09711; -11,7
-0,0951; -11,67
-0,0931; -11,41
-0,0911; -11,37
-0,0891; -10,89
-0,08709; -10,68
-0,08509; -10,61
-0,08309; -10,51
-0,08109; -9,866
-0,07909; -9,518
-0,07708; -9,219
-0,07508; -9,174
-0,07308; -8,855
-0,07108; -8,57
-0,06908; -8,471
-0,06707; -8,411
-0,06507; -8,211
-0,06307; -7,981
-0,06107; -7,63
-0,05906; -7,284
-0,05706; -7,12
-0,05506; -6,704
-0,05306; -6,608
-0,05106; -6,267
-0,04905; -6,04
-0,04705; -6,003
-0,04505; -5,721
-0,04305; -5,59
-0,04104; -5,417
-0,03904; -5,315
-0,03704; -4,943
-0,03504; -4,735
-0,03304; -4,387
-0,03103; -4,168
-0,02903; -3,844
-0,02703; -3,603
-0,02503; -3,368
-0,02303; -3,383
-0,02102; -3,347
-0,01902; -3,185
-0,01702; -2,974
-0,01502; -2,672
-0,01301; -2,506
-0,01101; -2,263
-0,00901; -2,043
-0,007008; -1,773
-0,005005; -1,535
-0,003003; -1,303
-0,001001; -1,061
0,001001; -0,8256
0,003003; -0,5661
0,005006; -0,3449
0,007008; -0,1404
0,00901; 0,06562
0,01101; 0,2899
0,01301; 0,5249
0,01502; 0,7538
0,01702; 0,9721
0,01902; 1,18
0,02102; 1,375
0,02303; 1,599
0,02503; 1,831
0,02703; 2,042
0,02903; 2,286
0,03103; 2,513
0,03304; 2,767
0,03504; 3,055
0,03704; 3,261
0,03904; 3,528
0,04104; 3,803
0,04305; 4,05
0,04505; 4,215
0,04705; 4,528
0,04905; 4,753
0,05106; 4,918
0,05306; 5,213
0,05506; 5,416
0,05706; 5,62
0,05906; 5,971
0,06107; 6,25
0,06307; 6,551
0,06507; 6,92
0,06707; 7,168
0,06908; 7,581
0,07108; 7,709
0,07308; 7,818
0,07508; 8,147
0,07708; 8,193
0,07909; 8,417
0,08109; 8,666
0,08309; 8,868
0,08509; 9,135
0,0871; 9,701
0,0891; 10,17
0,0911; 10,39
0,0931; 10,58
0,0951; 10,96
0,09711; 11,18
0,09911; 11,38
0,1011; 11,62
0,1031; 11,93
0,1051; 12,38
0,1071; 12,73
0,1091; 12,92
0,1111; 13,07
0,1131; 13,5
0,1151; 13,54
0,1171; 13,79
0,1191; 14,01
0,1211; 14,45
0,1231; 14,93
0,1251; 15,47
0,1271; 15,63
0,1291; 15,96
0,1311; 15,78
0,1331; 15,96
0,1351; 16,35
0,1371; 16,36
0,1392; 16,43
0,1412; 16,62
0,1432; 16,89
0,1452; 17,37
0,1472; 18,11
0,1492; 18,55
0,1512; 19,13
0,1532; 19,9
0,1552; 19,82
0,1572; 20,21
0,1592; 20,55
0,1612; 20,61
0,1632; 20,89
0,1652; 21,15
0,1672; 21,17
0,1692; 21,47
0,1712; 21,83
0,1732; 22,53
0,1752; 23,08
0,1772; 24,11
0,1792; 24,67
0,1812; 25,12
0,1832; 26,5
0,1852; 25,59
0,1872; 24,14
0,1892; 24,53
0,1912; 23,94
0,1932; 23,73
0,1952; 23,63
0,1972; 23,82
0,1992; 25,13
0,2012; 26,23
0,2032; 26,97
0,2052; 27,94
0,2072; 28,8
0,2092; 30,4
0,2112; 30,29
0,2132; 25,47
0,2152; 24,11
0,2172; 24,16
0,2192; 24,21
0,2212; 24,38
0,2232; 25,11
0,2252; 25,55
0,2272; 26,26
0,2293; 26,66
0,2313; 27,89
0,2333; 28,82
0,2353; 28,81
0,2373; 28,88
0,2393; 28,86
0,2413; 29,1
0,2433; 29,45
0,2453; 29,18
0,2473; 29,08
0,2493; 29,64
0,2513; 29,9
0,2533; 31,52
0,2553; 32,26
0,2573; 32,95
0,2593; 34,09
0,2613; 34,35
0,2633; 34,72
0,2653; 34,38
0,2673; 35,14
0,2693; 35,94
0,2713; 36,5
0,2733; 36,4
0,2753; 36,33
0,2773; 36,11
0,2793; 36,7
0,2813; 36,81
0,2833; 36,92
0,2853; 38,17
0,2873; 38,53
0,2893; 39,78
0,2913; 40,68
0,2933; 40,85
0,2953; 40,94
0,2973; 41,14
0,2993; 41,12
0,3013; 41,88
0,3033; 41,89
0,3053; 42,52
0,3073; 43,19
0,3093; 43,74
0,3113; 43,82
0,3133; 45,3
0,3153; 46,38
0,3173; 46,82
0,3193; 47,72
0,3214; 47,86
0,3234; 47,66
0,3254; 48
0,3274; 48,07
0,3294; 48,16
0,3314; 48,87
0,3334; 49,59
0,3354; 49,36
0,3374; 50,02
0,3394; 50,02
0,3414; 50,02
0,3434; 50,02
0,3454; 50,02
0,3474; 50,02
0,3494; 50,02
0,3514; 50,02
0,3534; 50,02
0,3554; 50,02
0,3574; 50,02
0,3594; 50,02
0,3614; 50,02
0,3634; 50,02
0,3654; 50,02
0,3674; 50,02
0,3694; 50,02
0,3714; 50,02
0,3734; 50,02
0,3754; 50,02
0,3774; 50,02
0,3794; 50,02
0,3814; 50,02
0,3834; 50,02
0,3854; 50,02
0,3874; 50,02
0,3894; 50,02
0,3914; 50,02
0,3934; 50,02
0,3954; 50,02
0,3974; 50,02
0,3994; 50,02
0,4014; 50,02
0,4034; 50,02
0,4054; 50,02
0,4074; 50,02
0,4094; 50,02
0,4114; 50,02
0,4135; 50,02
0,4155; 50,02
0,4175; 50,02
0,4195; 50,02
0,4215; 50,02
0,4235; 50,02
0,4255; 50,02
0,4275; 50,02
0,4295; 50,02
0,4315; 50,02
0,4335; 50,02
0,4355; 50,02
0,4375; 50,02
0,4395; 50,02
0,4415; 50,02
0,4435; 50,02
0,4455; 50,02
0,4475; 50,02
0,4495; 50,02
0,4515; 50,02
0,4535; 50,02
0,4555; 50,02
0,4575; 50,02
0,4595; 50,02
0,4615; 50,02
0,4635; 50,02
0,4655; 50,02
0,4675; 50,02
0,4695; 50,02
0,4715; 50,02
0,4735; 50,02
0,4755; 50,02
0,4775; 50,02
0,4795; 50,02
0,4815; 50,02
0,4835; 50,02
0,4855; 50,02
0,4875; 50,02
0,4895; 50,02
0,4915; 50,02
0,4935; 50,02
0,4955; 50,02
0,4975; 50,02
0,4995; 50,02
0,5015; 50,02
0,5035; 50,02
0,5056; 50,02
0,5076; 50,02
0,5096; 50,02
0,5116; 50,02
0,5136; 50,02
0,5156; 50,02
0,5176; 50,02
0,5196; 50,02
0,5216; 50,02
0,5236; 50,02
0,5256; 50,02
0,5276; 50,02
0,5296; 50,02
0,5316; 50,02
0,5336; 50,02
0,5356; 50,02
0,5376; 50,02
0,5396; 50,02
0,5416; 50,02
0,5436; 50,02
0,5456; 50,02
0,5476; 50,02
0,5496; 50,02
0,5516; 50,02
0,5536; 50,02
0,5556; 50,02
0,5576; 50,02
0,5596; 50,02
0,5616; 50,02
0,5636; 50,02
0,5656; 50,02
0,5676; 50,02
0,5696; 50,02
0,5716; 50,02
0,5736; 50,02
0,5756; 50,02
0,5776; 50,02
0,5796; 50,02
0,5816; 50,02
0,5836; 50,02
0,5856; 50,02
0,5876; 50,02
0,5896; 50,02
0,5916; 50,02
0,5936; 50,02
0,5957; 50,02
0,5977; 50,02
0,5997; 50,02
0,6017; 50,02
0,6037; 50,02
0,6057; 50,02
0,6077; 50,02
0,6097; 50,02
0,6117; 50,02
0,6137; 50,02
0,6157; 50,02
0,6177; 50,02
0,6197; 50,02
0,6217; 50,02
0,6237; 50,02
0,6257; 50,02
0,6277; 50,02
0,6297; 50,02
0,6317; 50,02
0,6337; 50,02
0,6357; 50,02
0,6377; 50,02
0,6397; 50,02
0,6417; 50,02
0,6437; 50,02
0,6457; 50,02
0,6477; 50,02
0,6497; 50,02
0,6517; 50,02
0,6537; 50,02
0,6557; 50,02
0,6577; 50,02
0,6597; 50,02
0,6617; 50,02
0,6637; 50,02
0,6657; 50,02
0,6677; 50,02
0,6697; 50,02
0,6717; 50,02
0,6737; 50,02
0,6757; 50,02
0,6777; 50,02
0,6797; 50,02
0,6817; 50,02
0,6837; 50,02
0,6857; 50,02
0,6878; 50,02
0,6898; 50,02
0,6918; 50,02
0,6938; 50,02
0,6958; 50,02
0,6978; 50,02
0,6998; 50,02
0,7018; 50,02
0,7038; 50,02
0,7058; 50,02
0,7078; 50,02
0,7098; 50,02
0,7118; 50,02
0,7138; 50,02
0,7158; 50,02
0,7178; 50,02
0,7198; 50,02
0,7218; 50,02
0,7238; 50,02
0,7258; 50,02
0,7278; 50,02
0,7298; 50,02
0,7318; 50,02
0,7338; 50,02
0,7358; 50,02
0,7378; 50,02
0,7398; 50,02
0,7418; 50,02
0,7438; 50,02
0,7458; 50,02
0,7478; 50,02
0,7498; 50,02
0,7518; 50,02
0,7538; 50,02
0,7558; 50,02
0,7578; 50,02
0,7598; 50,02
0,7618; 50,02
0,7638; 50,02
0,7658; 50,02
0,7678; 50,02
0,7698; 50,02
0,7718; 50,02
0,7738; 50,02
0,7758; 50,02
0,7778; 50,02
0,7799; 50,02
0,7819; 50,02
0,7839; 50,02
0,7859; 50,02
0,7879; 50,02
0,7899; 50,02
0,7919; 50,02
0,7939; 50,02
0,7959; 50,02
0,7979; 50,02
0,7999; 50,02
0,8019; 50,02
0,8039; 50,02
0,8059; 50,02
0,8079; 50,02
0,8099; 50,02
0,8119; 50,02
0,8139; 50,02
0,8159; 50,02
0,8179; 50,02
0,8199; 50,02
0,8219; 50,02
0,8239; 50,02
0,8259; 50,02
0,8279; 50,02
0,8299; 50,02
0,8319; 50,02
0,8339; 50,02
0,8359; 50,02
0,8379; 50,02
0,8399; 50,02
0,8419; 50,02
0,8439; 50,02
0,8459; 50,02
0,8479; 50,02
0,8499; 50,02
0,8519; 50,02
0,8539; 50,02
0,8559; 50,02
0,8579; 50,02
0,8599; 50,02
0,8619; 50,02
0,8639; 50,02
0,8659; 50,02
0,8679; 50,02
0,8699; 50,02
0,872; 50,02
0,874; 50,02
0,876; 50,02
0,878; 50,02
0,88; 50,02
0,882; 50,02
0,884; 50,02
0,886; 50,02
0,888; 50,02
0,89; 50,02
0,892; 50,02
0,894; 50,02
0,896; 50,02
0,898; 50,02
0,9; 50,02
0,902; 50,02
0,904; 50,02
0,906; 50,02
0,908; 50,02
0,91; 50,02
0,912; 50,02
0,914; 50,02
0,916; 50,02
0,918; 50,02
0,92; 50,02
0,922; 50,02
0,924; 50,02
0,926; 50,02
0,928; 50,02
0,93; 50,02
0,932; 50,02
0,934; 50,02
0,936; 50,02
0,938; 50,02
0,94; 50,02
0,942; 50,02
0,944; 50,02
0,946; 50,02
0,948; 50,02
0,95; 50,02
0,952; 50,02
0,954; 50,02
0,956; 50,02
0,958; 50,02
0,96; 50,02
0,962; 50,02
0,9641; 50,02
0,9661; 50,02
0,9681; 50,02
0,9701; 50,02
0,9721; 50,02
0,9741; 50,02
0,9761; 50,02
0,9781; 50,02
0,9801; 50,02
0,9821; 50,02
0,9841; 50,02
0,9861; 50,02
0,9881; 50,02
0,9901; 50,02
0,9921; 50,02
0,9941; 50,02
0,9961; 50,02
0,9981; 50,02
1; 50,02


Name=Ipr-low (2)
X=Bias V, V
Y=Ipr-low, nA
-1; -49,99
-0,9981; -49,99
-0,9961; -49,99
-0,9941; -49,99
-0,9921; -49,99
-0,9901; -49,99
-0,9881; -49,99
-0,9861; -49,99
-0,9841; -49,99
-0,9821; -49,99
-0,9801; -49,99
-0,9781; -49,99
-0,9761; -49,99
-0,9741; -49,99
-0,9721; -49,99
-0,9701; -49,99
-0,9681; -49,99
-0,9661; -49,99
-0,9641; -49,99
-0,962; -49,99
-0,96; -49,99
-0,958; -49,99
-0,956; -49,99
-0,954; -49,99
-0,952; -49,99
-0,95; -49,99
-0,948; -49,99
-0,946; -49,99
-0,944; -49,99
-0,942; -49,99
-0,94; -49,99
-0,938; -49,99
-0,936; -49,99
-0,934; -49,99
-0,932; -49,99
-0,93; -49,99
-0,928; -49,99
-0,926; -49,99
-0,924; -49,99
-0,922; -49,99
-0,92; -49,99
-0,918; -49,99
-0,916; -49,99
-0,914; -49,99
-0,912; -49,99
-0,91; -49,99
-0,908; -49,99
-0,906; -49,99
-0,904; -49,99
-0,902; -49,99
-0,9; -49,99
-0,898; -49,99
-0,896; -49,99
-0,894; -49,99
-0,892; -49,99
-0,89; -49,99
-0,888; -49,99
-0,886; -49,99
-0,884; -49,99
-0,882; -49,99
-0,88; -49,99
-0,878; -49,99
-0,876; -49,99
-0,874; -49,99
-0,872; -49,99
-0,8699; -49,99
-0,8679; -49,99
-0,8659; -49,99
-0,8639; -49,99
-0,8619; -49,99
-0,8599; -49,99
-0,8579; -49,99
-0,8559; -49,99
-0,8539; -49,99
-0,8519; -49,99
-0,8499; -49,99
-0,8479; -49,99
-0,8459; -49,99
-0,8439; -49,99
-0,8419; -49,99
-0,8399; -49,99
-0,8379; -49,99
-0,8359; -49,99
-0,8339; -49,99
-0,8319; -49,99
-0,8299; -49,99
-0,8279; -49,99
-0,8259; -49,99
-0,8239; -49,99
-0,8219; -49,99
-0,8199; -49,99
-0,8179; -49,66
-0,8159; -39,89
-0,8139; -39,95
-0,8119; -39,2
-0,8099; -44,14
-0,8079; -46,6
-0,8059; -49,99
-0,8039; -49,99
-0,8019; -37,61
-0,7999; -33,91
-0,7979; -39,2
-0,7959; -49,99
-0,7939; -49,99
-0,7919; -49,99
-0,7899; -49,99
-0,7879; -49,99
-0,7859; -49,99
-0,7839; -49,99
-0,7819; -49,99
-0,7799; -49,99
-0,7778; -49,99
-0,7758; -49,99
-0,7738; -49,99
-0,7718; -47,89
-0,7698; -33,32
-0,7678; -37
-0,7658; -49,18
-0,7638; -49,99
-0,7618; -49,99
-0,7598; -42,6
-0,7578; -38,12
-0,7558; -31,51
-0,7538; -32,81
-0,7518; -28,9
-0,7498; -24,01
-0,7478; -22,59
-0,7458; -23,54
-0,7438; -24,32
-0,7418; -24,25
-0,7398; -24,48
-0,7378; -23,87
-0,7358; -23,15
-0,7338; -23,09
-0,7318; -25,97
-0,7298; -31,1
-0,7278; -31,37
-0,7258; -31,24
-0,7238; -31,56
-0,7218; -32,24
-0,7198; -33
-0,7178; -33,18
-0,7158; -33,06
-0,7138; -33,47
-0,7118; -32,73
-0,7098; -31,95
-0,7078; -31,19
-0,7058; -30,61
-0,7038; -29,96
-0,7018; -29,31
-0,6998; -29,02
-0,6978; -29,21
-0,6958; -29,4
-0,6938; -29,7
-0,6918; -30,07
-0,6898; -30,52
-0,6878; -30,63
-0,6857; -30,25
-0,6837; -30,1
-0,6817; -29,42
-0,6797; -29,12
-0,6777; -28,59
-0,6757; -28,61
-0,6737; -28,68
-0,6717; -28,48
-0,6697; -28,61
-0,6677; -29,69
-0,6657; -29,45
-0,6637; -29,46
-0,6617; -28,39
-0,6597; -28,16
-0,6577; -27,98
-0,6557; -28,03
-0,6537; -27,69
-0,6517; -27,21
-0,6497; -26,77
-0,6477; -26,29
-0,6457; -26,49
-0,6437; -26,62
-0,6417; -26,58
-0,6397; -26,66
-0,6377; -26,89
-0,6357; -26,54
-0,6337; -26,4
-0,6317; -25,99
-0,6297; -25,78
-0,6277; -25,06
-0,6257; -25,04
-0,6237; -25,1
-0,6217; -25,19
-0,6197; -25,11
-0,6177; -25,32
-0,6157; -25,61
-0,6137; -25,48
-0,6117; -25,3
-0,6097; -25,21
-0,6077; -25,16
-0,6057; -24,44
-0,6037; -24,5
-0,6017; -24,33
-0,5997; -23,87
-0,5977; -23,89
-0,5956; -24,74
-0,5936; -24,94
-0,5916; -24,82
-0,5896; -23,55
-0,5876; -23,75
-0,5856; -24,63
-0,5836; -24,5
-0,5816; -24,03
-0,5796; -23,98
-0,5776; -24,01
-0,5756; -23,78
-0,5736; -23,86
-0,5716; -23,64
-0,5696; -23,17
-0,5676; -22,92
-0,5656; -22,63
-0,5636; -22,46
-0,5616; -21,95
-0,5596; -21,91
-0,5576; -21,85
-0,5556; -21,85
-0,5536; -21,45
-0,5516; -21,3
-0,5496; -20,84
-0,5476; -20,54
-0,5456; -21,13
-0,5436; -20,89
-0,5416; -20,45
-0,5396; -20,26
-0,5376; -20,44
-0,5356; -21,05
-0,5336; -21,09
-0,5316; -21,02
-0,5296; -21,61
-0,5276; -25,33
-0,5256; -26,93
-0,5236; -22,7
-0,5216; -17,66
-0,5196; -16,6
-0,5176; -15,93
-0,5156; -15,4
-0,5136; -17,73
-0,5116; -17,99
-0,5096; -17,26
-0,5076; -17,26
-0,5056; -16,55
-0,5035; -17,32
-0,5015; -17,13
-0,4995; -18,26
-0,4975; -18,6
-0,4955; -18,47
-0,4935; -17,99
-0,4915; -16,11
-0,4895; -15,19
-0,4875; -13,68
-0,4855; -13,14
-0,4835; -12,9
-0,4815; -12,81
-0,4795; -12,59
-0,4775; -12,38
-0,4755; -12,54
-0,4735; -12,41
-0,4715; -12,62
-0,4695; -12,78
-0,4675; -12,92
-0,4655; -12,48
-0,4635; -12,5
-0,4615; -12,45
-0,4595; -12,56
-0,4575; -12,17
-0,4555; -12,03
-0,4535; -11,84
-0,4515; -11,7
-0,4495; -11,59
-0,4475; -11,38
-0,4455; -11,45
-0,4435; -11,53
-0,4415; -11,74
-0,4395; -12,01
-0,4375; -11,87
-0,4355; -11,45
-0,4335; -11,57
-0,4315; -11,82
-0,4295; -11,31
-0,4275; -11,28
-0,4255; -11,1
-0,4235; -10,83
-0,4215; -10,83
-0,4195; -10,62
-0,4175; -10,44
-0,4155; -10,68
-0,4135; -10,62
-0,4114; -10,63
-0,4094; -11,03
-0,4074; -10,81
-0,4054; -10,92
-0,4034; -10,98
-0,4014; -10,72
-0,3994; -11,39
-0,3974; -11,78
-0,3954; -12,87
-0,3934; -15,59
-0,3914; -9,884
-0,3894; -9,637
-0,3874; -9,501
-0,3854; -9,707
-0,3834; -9,853
-0,3814; -9,635
-0,3794; -9,608
-0,3774; -9,359
-0,3754; -9,231
-0,3734; -9,269
-0,3714; -9,537
-0,3694; -9,934
-0,3674; -9,272
-0,3654; -9,386
-0,3634; -9,13
-0,3614; -9,038
-0,3594; -9,042
